Date,Product_ID,Category,Subcategory,Supplier_ID,Price,Cost,Units_Sold,Discount,Promotion_Type,Revenue,Profit,Year,Month,Day,DayOfWeek,WeekOfYear,Has_Promotion,Profit_Margin,Lag_1,Lag_7,Lag_30,Rolling_Mean_7,Rolling_Mean_30
2024-07-05,P0050,Toys,Board Games,S016,69.73,52.72,19,0.0,No Promotion,1324.8700000000001,323.1900000000001,2024,7,5,4,27,0,17.010000000000005,22.0,11.0,9.0,18.0,14.366666666666667
2024-07-06,P0050,Toys,Board Games,S016,71.4,42.57,21,0.0,No Promotion,1499.4,605.4300000000001,2024,7,6,5,27,0,28.830000000000005,19.0,21.0,10.0,19.142857142857142,14.7
2024-07-07,P0050,Toys,Board Games,S016,70.97,58.17,21,0.0,No Promotion,1490.37,268.79999999999995,2024,7,7,6,27,0,12.799999999999997,21.0,19.0,9.0,19.142857142857142,15.066666666666666
2024-07-08,P0050,Toys,Board Games,S016,72.2,33.04,18,0.0,No Promotion,1299.6000000000001,704.8800000000001,2024,7,8,0,28,0,39.160000000000004,21.0,17.0,10.0,19.428571428571427,15.466666666666667
2024-07-09,P0050,Toys,Board Games,S016,72.99,59.83,20,0.0,No Promotion,1459.8,263.19999999999993,2024,7,9,1,28,0,13.159999999999997,18.0,16.0,13.0,19.571428571428573,15.733333333333333
2024-07-10,P0050,Toys,Board Games,S016,70.46,50.26,15,0.0,No Promotion,1056.8999999999999,302.99999999999994,2024,7,10,2,28,0,20.199999999999996,20.0,20.0,20.0,20.142857142857142,15.966666666666667
2024-07-11,P0050,Toys,Board Games,S016,71.11,36.0,11,0.0,No Promotion,782.21,386.21,2024,7,11,3,28,0,35.11,15.0,22.0,15.0,19.428571428571427,15.8
2024-07-12,P0050,Toys,Board Games,S016,72.04,39.01,14,0.0,No Promotion,1008.5600000000001,462.42000000000013,2024,7,12,4,28,0,33.03000000000001,11.0,19.0,13.0,17.857142857142858,15.666666666666666
2024-07-13,P0050,Toys,Board Games,S016,70.66,35.18,20,0.0,No Promotion,1413.1999999999998,709.5999999999999,2024,7,13,5,28,0,35.48,14.0,21.0,19.0,17.142857142857142,15.7
2024-07-14,P0050,Toys,Board Games,S016,70.32,34.22,9,0.0,No Promotion,632.8799999999999,324.9,2024,7,14,6,28,0,36.099999999999994,20.0,21.0,11.0,17.0,15.733333333333333
2024-07-15,P0050,Toys,Board Games,S016,71.78,54.68,13,0.0,No Promotion,933.14,222.3,2024,7,15,0,29,0,17.1,9.0,18.0,12.0,15.285714285714286,15.666666666666666
2024-07-16,P0050,Toys,Board Games,S016,71.77,47.95,27,0.0,No Promotion,1937.79,643.1399999999999,2024,7,16,1,29,0,23.819999999999993,13.0,20.0,18.0,14.571428571428571,15.7
2024-07-17,P0050,Toys,Board Games,S016,71.2,43.63,26,0.0,No Promotion,1851.2,716.82,2024,7,17,2,29,0,27.57,27.0,15.0,10.0,15.571428571428571,16.0
2024-07-18,P0050,Toys,Board Games,S016,71.58,34.44,14,0.0,No Promotion,1002.12,519.96,2024,7,18,3,29,0,37.14,26.0,11.0,10.0,17.142857142857142,16.533333333333335
2024-07-19,P0050,Toys,Board Games,S016,70.77,41.97,12,0.0,No Promotion,849.24,345.59999999999997,2024,7,19,4,29,0,28.799999999999997,14.0,14.0,17.0,17.571428571428573,16.666666666666668
2024-07-20,P0050,Toys,Board Games,S016,71.72,38.01,18,0.0,No Promotion,1290.96,606.78,2024,7,20,5,29,0,33.71,12.0,20.0,17.0,17.285714285714285,16.5
2024-07-21,P0050,Toys,Board Games,S016,70.68,34.2,24,0.0,No Promotion,1696.3200000000002,875.5200000000001,2024,7,21,6,29,0,36.480000000000004,18.0,9.0,14.0,17.0,16.533333333333335
2024-07-22,P0050,Toys,Board Games,S016,72.13,46.58,19,0.0,No Promotion,1370.4699999999998,485.44999999999993,2024,7,22,0,30,0,25.549999999999997,24.0,13.0,18.0,19.142857142857142,16.866666666666667
2024-07-23,P0050,Toys,Board Games,S016,70.61,36.76,17,0.0,No Promotion,1200.37,575.45,2024,7,23,1,30,0,33.85,19.0,27.0,12.0,20.0,16.9
2024-07-24,P0050,Toys,Board Games,S016,71.65,50.54,15,0.0,No Promotion,1074.75,316.6500000000001,2024,7,24,2,30,0,21.110000000000007,17.0,26.0,14.0,18.571428571428573,17.066666666666666
2024-07-25,P0050,Toys,Board Games,S016,71.6,45.45,13,0.0,No Promotion,930.8,339.9499999999999,2024,7,25,3,30,0,26.14999999999999,15.0,14.0,12.0,17.0,17.1
2024-07-26,P0050,Toys,Board Games,S016,71.78,57.76,19,0.0,No Promotion,1363.82,266.38000000000005,2024,7,26,4,30,0,14.020000000000003,13.0,12.0,13.0,16.857142857142858,17.133333333333333
2024-07-27,P0050,Toys,Board Games,S016,69.71,37.32,27,0.0,No Promotion,1882.1699999999998,874.5299999999999,2024,7,27,5,30,0,32.38999999999999,19.0,18.0,9.0,17.857142857142858,17.333333333333332
2024-07-28,P0050,Toys,Board Games,S016,72.04,33.35,28,0.0,No Promotion,2017.1200000000001,1083.3200000000002,2024,7,28,6,30,0,38.690000000000005,27.0,24.0,11.0,19.142857142857142,17.933333333333334
2024-07-29,P0050,Toys,Board Games,S016,71.8,55.09,18,0.0,No Promotion,1292.3999999999999,300.77999999999986,2024,7,29,0,31,0,16.709999999999994,28.0,19.0,21.0,19.714285714285715,18.5
2024-07-30,P0050,Toys,Board Games,S016,71.1,47.37,21,0.0,No Promotion,1493.1,498.3299999999999,2024,7,30,1,31,0,23.729999999999997,18.0,17.0,19.0,19.571428571428573,18.4
2024-07-31,P0050,Toys,Board Games,S016,71.68,33.07,10,0.0,No Promotion,716.8000000000001,386.1000000000001,2024,7,31,2,31,0,38.61000000000001,21.0,15.0,17.0,20.142857142857142,18.466666666666665
2024-08-01,P0050,Toys,Board Games,S016,71.36,39.94,18,0.0,No Promotion,1284.48,565.5600000000001,2024,8,1,3,31,0,31.42,10.0,13.0,16.0,19.428571428571427,18.233333333333334
2024-08-02,P0050,Toys,Board Games,S016,72.43,56.51,20,0.0,No Promotion,1448.6000000000001,318.4000000000002,2024,8,2,4,31,0,15.920000000000009,18.0,19.0,20.0,20.142857142857142,18.3
2024-08-03,P0050,Toys,Board Games,S016,72.35,51.81,19,0.0,No Promotion,1374.6499999999999,390.2599999999999,2024,8,3,5,31,0,20.539999999999992,20.0,27.0,22.0,20.285714285714285,18.3
2024-08-04,P0050,Toys,Board Games,S016,70.97,41.99,26,0.0,No Promotion,1845.22,753.4799999999999,2024,8,4,6,31,0,28.979999999999997,19.0,28.0,19.0,19.142857142857142,18.2
2024-08-05,P0050,Toys,Board Games,S016,71.1,51.45,14,0.0,No Promotion,995.3999999999999,275.0999999999999,2024,8,5,0,32,0,19.64999999999999,26.0,18.0,21.0,18.857142857142858,18.433333333333334
2024-08-06,P0050,Toys,Board Games,S016,71.64,45.2,22,0.0,No Promotion,1576.08,581.68,2024,8,6,1,32,0,26.439999999999998,14.0,21.0,21.0,18.285714285714285,18.2
2024-08-07,P0050,Toys,Board Games,S016,71.71,52.91,22,0.0,No Promotion,1577.62,413.5999999999999,2024,8,7,2,32,0,18.799999999999997,22.0,10.0,18.0,18.428571428571427,18.233333333333334
2024-08-08,P0050,Toys,Board Games,S016,70.84,56.43,15,0.0,No Promotion,1062.6000000000001,216.15000000000006,2024,8,8,3,32,0,14.410000000000004,22.0,18.0,20.0,20.142857142857142,18.366666666666667
2024-08-09,P0050,Toys,Board Games,S016,69.99,53.52,15,0.0,No Promotion,1049.85,247.04999999999987,2024,8,9,4,32,0,16.46999999999999,15.0,20.0,15.0,19.714285714285715,18.2
2024-08-10,P0050,Toys,Board Games,S016,71.11,32.75,24,0.0,No Promotion,1706.6399999999999,920.64,2024,8,10,5,32,0,38.36,15.0,19.0,11.0,19.0,18.2
2024-08-11,P0050,Toys,Board Games,S016,71.51,53.48,19,0.0,No Promotion,1358.69,342.57000000000016,2024,8,11,6,32,0,18.03000000000001,24.0,26.0,14.0,19.714285714285715,18.633333333333333
2024-08-12,P0050,Toys,Board Games,S016,70.54,46.05,14,0.0,No Promotion,987.5600000000001,342.8600000000001,2024,8,12,0,33,0,24.49000000000001,19.0,14.0,20.0,18.714285714285715,18.8
2024-08-13,P0050,Toys,Board Games,S016,71.84,50.81,22,0.0,No Promotion,1580.48,462.66,2024,8,13,1,33,0,21.03,14.0,22.0,9.0,18.714285714285715,18.6
2024-08-14,P0050,Toys,Board Games,S016,72.13,58.31,13,0.0,No Promotion,937.6899999999999,179.6599999999999,2024,8,14,2,33,0,13.819999999999993,22.0,22.0,13.0,18.714285714285715,19.033333333333335
2024-08-15,P0050,Toys,Board Games,S016,70.49,31.79,16,0.0,No Promotion,1127.84,619.1999999999999,2024,8,15,3,33,0,38.699999999999996,13.0,15.0,27.0,17.428571428571427,19.033333333333335
2024-08-16,P0050,Toys,Board Games,S016,72.01,50.69,12,0.0,No Promotion,864.1200000000001,255.8400000000001,2024,8,16,4,33,0,21.320000000000007,16.0,15.0,26.0,17.571428571428573,18.666666666666668
2024-08-17,P0050,Toys,Board Games,S016,70.4,36.92,21,0.0,No Promotion,1478.4,703.08,2024,8,17,5,33,0,33.480000000000004,12.0,24.0,14.0,17.142857142857142,18.2
2024-08-18,P0050,Toys,Board Games,S016,72.21,42.58,20,0.0,No Promotion,1444.1999999999998,592.5999999999999,2024,8,18,6,33,0,29.629999999999995,21.0,19.0,12.0,16.714285714285715,18.433333333333334
2024-08-19,P0050,Toys,Board Games,S016,71.43,54.35,18,0.0,No Promotion,1285.7400000000002,307.4400000000001,2024,8,19,0,34,0,17.080000000000005,20.0,14.0,18.0,16.857142857142858,18.7
2024-08-20,P0050,Toys,Board Games,S016,72.59,56.0,20,0.0,No Promotion,1451.8000000000002,331.80000000000007,2024,8,20,1,34,0,16.590000000000003,18.0,22.0,24.0,17.428571428571427,18.7
2024-08-21,P0050,Toys,Board Games,S016,70.84,59.21,18,0.0,No Promotion,1275.1200000000001,209.34000000000003,2024,8,21,2,34,0,11.630000000000003,20.0,13.0,19.0,17.142857142857142,18.566666666666666
2024-08-22,P0050,Toys,Board Games,S016,72.76,54.74,24,0.0,No Promotion,1746.2400000000002,432.4800000000001,2024,8,22,3,34,0,18.020000000000003,18.0,16.0,17.0,17.857142857142858,18.533333333333335
2024-08-23,P0050,Toys,Board Games,S016,71.46,55.06,15,0.0,No Promotion,1071.8999999999999,245.9999999999999,2024,8,23,4,34,0,16.39999999999999,24.0,12.0,15.0,19.0,18.766666666666666
2024-08-24,P0050,Toys,Board Games,S016,70.57,56.13,22,0.0,No Promotion,1552.54,317.6799999999998,2024,8,24,5,34,0,14.43999999999999,15.0,21.0,13.0,19.428571428571427,18.766666666666666
2024-08-25,P0050,Toys,Board Games,S016,70.34,38.64,20,0.0,No Promotion,1406.8000000000002,634.0,2024,8,25,6,34,0,31.700000000000003,22.0,20.0,19.0,19.571428571428573,19.066666666666666
2024-08-26,P0050,Toys,Board Games,S016,70.48,39.02,15,0.0,No Promotion,1057.2,471.90000000000003,2024,8,26,0,35,0,31.46,20.0,18.0,27.0,19.571428571428573,19.1
2024-08-27,P0050,Toys,Board Games,S016,70.65,41.88,16,0.0,No Promotion,1130.4,460.32000000000005,2024,8,27,1,35,0,28.770000000000003,15.0,20.0,28.0,19.142857142857142,18.7
2024-08-28,P0050,Toys,Board Games,S016,71.95,45.94,26,0.0,No Promotion,1870.7,676.2600000000001,2024,8,28,2,35,0,26.010000000000005,16.0,18.0,18.0,18.571428571428573,18.3
2024-08-29,P0050,Toys,Board Games,S016,71.2,53.53,24,0.0,No Promotion,1708.8000000000002,424.08000000000004,2024,8,29,3,35,0,17.67,26.0,24.0,21.0,19.714285714285715,18.566666666666666
2024-08-30,P0050,Toys,Board Games,S016,71.97,33.55,23,0.0,No Promotion,1655.31,883.6600000000001,2024,8,30,4,35,0,38.42,24.0,15.0,10.0,19.714285714285715,18.666666666666668
2024-08-31,P0050,Toys,Board Games,S016,70.79,38.74,21,0.0,No Promotion,1486.5900000000001,673.0500000000001,2024,8,31,5,35,0,32.050000000000004,23.0,22.0,18.0,20.857142857142858,19.1
2024-09-01,P0050,Toys,Board Games,S016,72.02,49.93,15,0.0,No Promotion,1080.3,331.34999999999997,2024,9,1,6,35,0,22.089999999999996,21.0,20.0,20.0,20.714285714285715,19.2
2024-09-02,P0050,Toys,Board Games,S016,70.48,53.84,12,0.0,No Promotion,845.76,199.68,2024,9,2,0,36,0,16.64,15.0,15.0,19.0,20.0,19.033333333333335
2024-09-03,P0050,Toys,Board Games,S016,71.45,56.26,9,0.0,No Promotion,643.0500000000001,136.71000000000004,2024,9,3,1,36,0,15.190000000000005,12.0,16.0,26.0,19.571428571428573,18.8
2024-09-04,P0050,Toys,Board Games,S016,71.02,51.13,74,0.0,No Promotion,5255.48,1471.8599999999994,2024,9,4,2,36,0,19.889999999999993,9.0,26.0,14.0,18.571428571428573,18.233333333333334
2024-09-05,P0050,Toys,Board Games,S016,70.98,52.34,13,0.0,No Promotion,922.74,242.32,2024,9,5,3,36,0,18.64,74.0,24.0,22.0,25.428571428571427,20.233333333333334
2024-09-06,P0050,Toys,Board Games,S016,71.42,44.3,9,0.0,No Promotion,642.78,244.08000000000004,2024,9,6,4,36,0,27.120000000000005,13.0,23.0,22.0,23.857142857142858,19.933333333333334
2024-09-07,P0050,Toys,Board Games,S016,70.71,56.09,10,0.0,No Promotion,707.0999999999999,146.1999999999999,2024,9,7,5,36,0,14.61999999999999,9.0,21.0,15.0,21.857142857142858,19.5
2024-09-08,P0050,Toys,Board Games,S016,71.69,53.34,15,0.0,No Promotion,1075.35,275.2499999999999,2024,9,8,6,36,0,18.349999999999994,10.0,15.0,15.0,20.285714285714285,19.333333333333332
2024-09-09,P0050,Toys,Board Games,S016,73.75,46.77,12,0.0,No Promotion,885.0,323.76,2024,9,9,0,37,0,26.979999999999997,15.0,12.0,24.0,20.285714285714285,19.333333333333332
2024-09-10,P0050,Toys,Board Games,S016,71.61,59.72,11,0.0,No Promotion,787.71,130.79000000000002,2024,9,10,1,37,0,11.89,12.0,9.0,19.0,20.285714285714285,18.933333333333334
2024-09-11,P0050,Toys,Board Games,S016,70.17,32.61,12,0.0,No Promotion,842.04,450.72,2024,9,11,2,37,0,37.56,11.0,74.0,14.0,20.571428571428573,18.666666666666668
2024-09-12,P0050,Toys,Board Games,S016,70.02,54.54,18,0.0,No Promotion,1260.36,278.63999999999993,2024,9,12,3,37,0,15.479999999999997,12.0,13.0,22.0,11.714285714285714,18.6
2024-09-13,P0050,Toys,Board Games,S016,72.56,45.76,15,0.0,No Promotion,1088.4,402.00000000000006,2024,9,13,4,37,0,26.800000000000004,18.0,9.0,13.0,12.428571428571429,18.466666666666665
2024-09-14,P0050,Toys,Board Games,S016,71.16,37.05,16,0.0,No Promotion,1138.56,545.76,2024,9,14,5,37,0,34.11,15.0,10.0,16.0,13.285714285714286,18.533333333333335
2024-09-15,P0050,Toys,Board Games,S016,73.04,33.54,14,0.0,No Promotion,1022.5600000000001,553.0000000000001,2024,9,15,6,37,0,39.50000000000001,16.0,15.0,12.0,14.142857142857142,18.533333333333335
2024-09-16,P0050,Toys,Board Games,S016,69.58,37.02,12,0.0,No Promotion,834.96,390.7199999999999,2024,9,16,0,38,0,32.559999999999995,14.0,12.0,21.0,14.0,18.6
2024-09-17,P0050,Toys,Board Games,S016,71.23,38.1,10,0.0,No Promotion,712.3000000000001,331.3,2024,9,17,1,38,0,33.13,12.0,11.0,20.0,14.0,18.3
2024-09-18,P0050,Toys,Board Games,S016,70.97,48.41,16,0.0,No Promotion,1135.52,360.96000000000004,2024,9,18,2,38,0,22.560000000000002,10.0,12.0,18.0,13.857142857142858,17.966666666666665
2024-09-19,P0050,Toys,Board Games,S016,71.08,57.47,4,0.0,No Promotion,284.32,54.44,2024,9,19,3,38,0,13.61,16.0,18.0,20.0,14.428571428571429,17.9
2024-09-20,P0050,Toys,Board Games,S016,70.89,33.33,4,0.0,No Promotion,283.56,150.24,2024,9,20,4,38,0,37.56,4.0,15.0,18.0,12.428571428571429,17.366666666666667
2024-09-21,P0050,Toys,Board Games,S016,71.37,57.2,9,0.0,No Promotion,642.33,127.53000000000002,2024,9,21,5,38,0,14.170000000000002,4.0,16.0,24.0,10.857142857142858,16.9
2024-09-22,P0050,Toys,Board Games,S016,53.66,39.81,14,0.0,No Promotion,751.24,193.89999999999992,2024,9,22,6,38,0,13.849999999999994,9.0,14.0,15.0,9.857142857142858,16.4
2024-09-23,P0050,Toys,Board Games,S016,70.48,55.69,11,0.0,No Promotion,775.2800000000001,162.69000000000005,2024,9,23,0,39,0,14.790000000000006,14.0,12.0,22.0,9.857142857142858,16.366666666666667
2024-09-24,P0050,Toys,Board Games,S016,69.53,35.69,10,0.0,No Promotion,695.3,338.40000000000003,2024,9,24,1,39,0,33.84,11.0,10.0,20.0,9.714285714285714,16.0
2024-09-25,P0050,Toys,Board Games,S016,71.74,58.55,9,0.0,No Promotion,645.66,118.70999999999998,2024,9,25,2,39,0,13.189999999999998,10.0,16.0,15.0,9.714285714285714,15.666666666666666
2024-09-26,P0050,Toys,Board Games,S016,72.4,34.71,13,0.0,No Promotion,941.2,489.9700000000001,2024,9,26,3,39,0,37.690000000000005,9.0,4.0,16.0,8.714285714285714,15.466666666666667
2024-09-27,P0050,Toys,Board Games,S016,70.2,38.95,9,0.0,No Promotion,631.8000000000001,281.25,2024,9,27,4,39,0,31.25,13.0,4.0,26.0,10.0,15.366666666666667
2024-09-28,P0050,Toys,Board Games,S016,72.9,33.16,20,0.0,No Promotion,1458.0,794.8000000000002,2024,9,28,5,39,0,39.74000000000001,9.0,9.0,24.0,10.714285714285714,14.8
2024-09-29,P0050,Toys,Board Games,S016,73.0,43.48,12,0.0,No Promotion,876.0,354.24,2024,9,29,6,39,0,29.520000000000003,20.0,14.0,23.0,12.285714285714286,14.666666666666666
2024-09-30,P0050,Toys,Board Games,S016,70.11,57.03,9,0.0,No Promotion,630.99,117.71999999999998,2024,9,30,0,40,0,13.079999999999998,12.0,11.0,21.0,12.0,14.3
2024-10-01,P0050,Toys,Board Games,S016,71.46,42.7,6,0.0,No Promotion,428.76,172.55999999999995,2024,10,1,1,40,0,28.75999999999999,9.0,10.0,15.0,11.714285714285714,13.9
2024-10-02,P0050,Toys,Board Games,S016,70.31,37.53,11,0.0,No Promotion,773.4100000000001,360.58000000000004,2024,10,2,2,40,0,32.78,6.0,9.0,12.0,11.142857142857142,13.6
2024-10-03,P0050,Toys,Board Games,S016,71.14,46.79,13,0.0,No Promotion,924.82,316.55,2024,10,3,3,40,0,24.35,11.0,13.0,9.0,11.428571428571429,13.566666666666666
2024-10-04,P0050,Toys,Board Games,S016,71.22,42.94,8,0.0,No Promotion,569.76,226.24,2024,10,4,4,40,0,28.28,13.0,9.0,74.0,11.428571428571429,13.7
2024-10-05,P0050,Toys,Board Games,S016,71.84,55.89,16,0.0,No Promotion,1149.44,255.20000000000005,2024,10,5,5,40,0,15.950000000000003,8.0,20.0,13.0,11.285714285714286,11.5
2024-10-06,P0050,Toys,Board Games,S016,72.66,51.2,13,0.0,No Promotion,944.5799999999999,278.9799999999999,2024,10,6,6,40,0,21.459999999999994,16.0,12.0,9.0,10.714285714285714,11.6
2024-10-07,P0050,Toys,Board Games,S016,70.31,34.82,18,0.0,No Promotion,1265.58,638.82,2024,10,7,0,41,0,35.49,13.0,9.0,10.0,10.857142857142858,11.733333333333333
2024-10-08,P0050,Toys,Board Games,S016,69.65,41.57,11,0.0,No Promotion,766.1500000000001,308.88000000000005,2024,10,8,1,41,0,28.080000000000005,18.0,6.0,15.0,12.142857142857142,12.0
2024-10-09,P0050,Toys,Board Games,S016,72.3,49.52,7,0.0,No Promotion,506.09999999999997,159.45999999999995,2024,10,9,2,41,0,22.779999999999994,11.0,11.0,12.0,12.857142857142858,11.866666666666667
2024-10-10,P0050,Toys,Board Games,S016,70.54,59.05,4,0.0,No Promotion,282.16,45.960000000000036,2024,10,10,3,41,0,11.490000000000009,7.0,13.0,11.0,12.285714285714286,11.7
2024-10-11,P0050,Toys,Board Games,S016,70.97,33.59,12,0.0,No Promotion,851.64,448.55999999999995,2024,10,11,4,41,0,37.379999999999995,4.0,8.0,12.0,11.0,11.466666666666667
2024-10-12,P0050,Toys,Board Games,S016,70.38,57.4,15,0.0,No Promotion,1055.6999999999998,194.69999999999996,2024,10,12,5,41,0,12.979999999999997,12.0,16.0,18.0,11.571428571428571,11.466666666666667
2024-10-13,P0050,Toys,Board Games,S016,71.97,44.37,17,0.0,No Promotion,1223.49,469.20000000000005,2024,10,13,6,41,0,27.6,15.0,13.0,15.0,11.428571428571429,11.366666666666667
2024-10-14,P0050,Toys,Board Games,S016,69.79,32.9,7,0.0,No Promotion,488.53000000000003,258.2300000000001,2024,10,14,0,42,0,36.89000000000001,17.0,18.0,16.0,12.0,11.433333333333334
2024-10-15,P0050,Toys,Board Games,S016,72.53,37.44,8,0.0,No Promotion,580.24,280.72,2024,10,15,1,42,0,35.09,7.0,11.0,14.0,10.428571428571429,11.133333333333333
2024-10-16,P0050,Toys,Board Games,S016,70.21,45.7,13,0.0,No Promotion,912.7299999999999,318.6299999999999,2024,10,16,2,42,0,24.50999999999999,8.0,7.0,12.0,10.0,10.933333333333334
2024-10-17,P0050,Toys,Board Games,S016,71.49,44.18,7,0.0,No Promotion,500.42999999999995,191.16999999999996,2024,10,17,3,42,0,27.309999999999995,13.0,4.0,10.0,10.857142857142858,10.966666666666667
2024-10-18,P0050,Toys,Board Games,S016,71.09,43.35,17,0.0,No Promotion,1208.53,471.58000000000004,2024,10,18,4,42,0,27.740000000000002,7.0,12.0,16.0,11.285714285714286,10.866666666666667
2024-10-19,P0050,Toys,Board Games,S016,72.17,33.25,9,0.0,No Promotion,649.53,350.28000000000003,2024,10,19,5,42,0,38.92,17.0,15.0,4.0,12.0,10.9
2024-10-20,P0050,Toys,Board Games,S016,71.62,47.12,22,0.0,No Promotion,1575.64,539.0000000000001,2024,10,20,6,42,0,24.500000000000007,9.0,17.0,4.0,11.142857142857142,11.066666666666666
2024-10-21,P0050,Toys,Board Games,S016,72.24,36.0,7,0.0,No Promotion,505.67999999999995,253.67999999999995,2024,10,21,0,43,0,36.239999999999995,22.0,7.0,9.0,11.857142857142858,11.666666666666666
2024-10-22,P0050,Toys,Board Games,S016,72.34,33.92,6,0.0,No Promotion,434.04,230.52,2024,10,22,1,43,0,38.42,7.0,8.0,14.0,11.857142857142858,11.6
2024-10-23,P0050,Toys,Board Games,S016,71.48,35.54,5,0.0,No Promotion,357.40000000000003,179.70000000000002,2024,10,23,2,43,0,35.940000000000005,6.0,13.0,11.0,11.571428571428571,11.333333333333334
2024-10-24,P0050,Toys,Board Games,S016,71.99,46.0,14,0.0,No Promotion,1007.8599999999999,363.8599999999999,2024,10,24,3,43,0,25.989999999999995,5.0,7.0,10.0,10.428571428571429,11.133333333333333
2024-10-25,P0050,Toys,Board Games,S016,69.41,39.38,8,0.0,No Promotion,555.28,240.23999999999995,2024,10,25,4,43,0,30.029999999999994,14.0,17.0,9.0,11.428571428571429,11.266666666666667
2024-10-26,P0050,Toys,Board Games,S016,71.53,42.91,11,0.0,No Promotion,786.83,314.82000000000005,2024,10,26,5,43,0,28.620000000000005,8.0,9.0,13.0,10.142857142857142,11.233333333333333
2024-10-27,P0050,Toys,Board Games,S016,71.31,38.77,8,0.0,No Promotion,570.48,260.32,2024,10,27,6,43,0,32.54,11.0,22.0,9.0,10.428571428571429,11.166666666666666
2024-10-28,P0050,Toys,Board Games,S016,71.1,59.52,8,0.0,No Promotion,568.8,92.63999999999993,2024,10,28,0,44,0,11.579999999999991,8.0,7.0,20.0,8.428571428571429,11.133333333333333
2024-10-29,P0050,Toys,Board Games,S016,71.02,33.04,15,0.0,No Promotion,1065.3,569.6999999999999,2024,10,29,1,44,0,37.98,8.0,6.0,12.0,8.571428571428571,10.733333333333333
2024-10-30,P0050,Toys,Board Games,S016,70.79,50.02,9,0.0,No Promotion,637.11,186.93000000000004,2024,10,30,2,44,0,20.770000000000003,15.0,5.0,9.0,9.857142857142858,10.833333333333334
2024-10-31,P0050,Toys,Board Games,S016,74.42,50.55,9,0.0,No Promotion,669.78,214.83000000000004,2024,10,31,3,44,0,23.870000000000005,9.0,14.0,6.0,10.428571428571429,10.833333333333334
2024-11-01,P0050,Toys,Board Games,S016,70.01,54.24,28,0.0,No Promotion,1960.2800000000002,441.56000000000006,2024,11,1,4,44,0,15.770000000000003,9.0,8.0,11.0,9.714285714285714,10.933333333333334
2024-11-02,P0050,Toys,Board Games,S016,71.5,57.68,35,0.0,No Promotion,2502.5,483.7,2024,11,2,5,44,0,13.82,28.0,11.0,13.0,12.571428571428571,11.5
2024-11-03,P0050,Toys,Board Games,S016,69.6,40.86,47,0.0,No Promotion,3271.2,1350.7799999999997,2024,11,3,6,44,0,28.739999999999995,35.0,8.0,8.0,16.0,12.233333333333333
